ID_Posting,ID_Posting_Parent,ID_GodotObject,ID_CommunityIdentity,id_posting_status,Headline,Comment,createdAt,VoteNegative,VotePositive,merged_text,p_merged_text
1049746955,1049746300,2000114365338,581535,1.0,,"Nö, noch um einiges schlimmer.",2020-02-10 13:39:17.460,False,True,"Nö, noch um einiges schlimmer. | ",nö schlimm
1053162311,-1,2000116976186,569961,1.0,Die deutschen Touristen werden begeistert sein,Die Bayern können ruhig die Grenze öffnen. Es geht eh niemand rüber ...,2020-04-20 08:23:27.030,False,True,Die Bayern können ruhig die Grenze öffnen. Es geht eh niemand rüber ... | Die deutschen Touristen werden begeistert sein,Bayern ruhig Grenze öffnen gehen eh niemand rüber deutsch Tourist begeistern
1053164541,-1,2000116976186,632898,1.0,,"We just squandered some valuable time in Tyrolia, you know, ... but who cares.
We just hammer the message out we did everything right.
Works like a charm here.",2020-04-20 09:05:56.510,False,True,"We just squandered some valuable time in Tyrolia, you know, ... but who cares.
We just hammer the message out we did everything right.
Works like a charm here. | ",we just Squandered some valuable time Tyrolia -- Know but who care we just immer -- messen out we did everything Right works Like -- hart here
1053166290,-1,2000116976186,557621,1.0,,"Ich denke, wenn dem Kurzen die Haare ausgehen hat sich seine Karriere auch erledigt.",2020-04-20 09:35:38.153,False,True,"Ich denke, wenn dem Kurzen die Haare ausgehen hat sich seine Karriere auch erledigt. | ",denken kurz Haar ausgehen Karrier erledigen
1053166404,1053166319,2000116976186,519741,1.0,,die mama? oder vielleicht ist (s)ein freund frisör?,2020-04-20 09:37:27.060,False,True,die mama? oder vielleicht ist (s)ein freund frisör? | ,Mama vielleicht Freund frisör
1053167791,-1,2000116976186,204120,1.0,Colonel Kurtz,"Na, na, CNN, so schlimm ist er doch wirklich nicht, dass man gleich Assoziationen zu ""Apocalypse Now"" bekommen muss... Nedwoar?",2020-04-20 09:59:23.213,False,True,"Na, na, CNN, so schlimm ist er doch wirklich nicht, dass man gleich Assoziationen zu ""Apocalypse Now"" bekommen muss... Nedwoar? | Colonel Kurtz",na na cnn schlimm wirklich gleich assoziationen apocalypse now bekommen Nedwoar Colonel Kurtz
1053169839,-1,2000116976186,54010,1.0,Wenn man hier die,"Beiträge liest, verspürt man die geballte Verzweiflung der Linken nach den letzten Umfragen. Soviel lächerliche Schlechtmacherei ist schon wieder lustig. Fakt ist, dass wir mit Abstand zu den Staaten gehören, die am schnellsten und am besten durch die Krise kommen. Hauptsächlich auch durch das disziplinierte Verhalten der Bevölkerung und die konsequente Umsetztung der erforderlichen Maßnahmen. Wir können stolz auf die Menschen und auf die Regierung sein.",2020-04-20 10:28:51.847,False,True,"Beiträge liest, verspürt man die geballte Verzweiflung der Linken nach den letzten Umfragen. Soviel lächerliche Schlechtmacherei ist schon wieder lustig. Fakt ist, dass wir mit Abstand zu den Staaten gehören, die am schnellsten und am besten durch die Krise kommen. Hauptsächlich auch durch das disziplinierte Verhalten der Bevölkerung und die konsequente Umsetztung der erforderlichen Maßnahmen. Wir können stolz auf die Menschen und auf die Regierung sein. | Wenn man hier die",Beitrag lesen verspüren geballt Verzweiflung linker letzter Umfrage soviel lächerliche Schlechtmacherei schon lustig Fakt Abstand Staat gehören schnell gut Krise kommen hauptsächlich disziplinieren verhalten Bevölkerung konsequent Umsetztung erforderlich Maßnahme stolz Mensch Regierung
1053171973,1053169026,2000116976186,698367,1.0,,Der weiß ganz genau dass er Österreich mit seinem Panikorchester an die Wand gefahren hat und baut schon mal vor.  Jetzt darf der Rudi Ratlos ran. Später wird er ja auch einen Schuldigen brauchen dem man einen Arschtritt  versetzen kann. Bin schon gespannt.,2020-04-20 10:59:56.840,False,True,Der weiß ganz genau dass er Österreich mit seinem Panikorchester an die Wand gefahren hat und baut schon mal vor.  Jetzt darf der Rudi Ratlos ran. Später wird er ja auch einen Schuldigen brauchen dem man einen Arschtritt  versetzen kann. Bin schon gespannt. | ,wissen ganz genau Österreich Panikorchester Wand fahren bauen schon mal dürfen Rudi ratlos ran spät ja schuldigen brauchen Arschtritt versetzen schon gespannt
1053172034,1053161599,2000116976186,714647,1.0,"Natürlich ist er stets von Experten umgeben, er verkauft","Es eben Gut, daß ist der Job des Politikers. Auch Ronald Reagan oder Trump Taten und tun das, Schwarzenegger auch. Auch Anschiber ist kein Mediziner und die Verteidigungsministerin war nie Soldat.  Ein Stab von Experten erklärt alles und die politische Partei beherrscht sozusagen alles.",2020-04-20 11:00:58.377,True,False,"Es eben Gut, daß ist der Job des Politikers. Auch Ronald Reagan oder Trump Taten und tun das, Schwarzenegger auch. Auch Anschiber ist kein Mediziner und die Verteidigungsministerin war nie Soldat.  Ein Stab von Experten erklärt alles und die politische Partei beherrscht sozusagen alles. | Natürlich ist er stets von Experten umgeben, er verkauft",eben gut Job Politiker Ronald Reagan Trump tun tun schwarzenegg Anschiber Mediziner Verteidigungsministerin nie Soldat Stab Experte erklären politisch Partei beherrschen sozusagen natürlich stets Experte umgeben verkaufen
1053172184,1053171886,2000116976186,654289,1.0,,"Dr. Thomas Szekeres ist jedenfalls dabei. Ansonsten macht es für mich als Laie keinen Unterschied, wie die Experten tatsächlich heißen, kenne ja eh keinen und bin nicht so überheblich, der Fachkenntnis beurteilen zu wollen.",2020-04-20 11:03:26.263,False,True,"Dr. Thomas Szekeres ist jedenfalls dabei. Ansonsten macht es für mich als Laie keinen Unterschied, wie die Experten tatsächlich heißen, kenne ja eh keinen und bin nicht so überheblich, der Fachkenntnis beurteilen zu wollen. | ",dr Thomas Szekeres jedenfalls dabei ansonsten machen Laie Unterschied Experte tatsächlich heißen kennen ja eh überheblich Fachkenntnis beurteilen
1053172931,1053172760,2000116976186,184106,1.0,,Für Bildungseinrichtungen gibt es noch keinen Plan. Bis jetzt ging es immer nur um die Abschlussklassen.,2020-04-20 11:14:55.253,False,True,Für Bildungseinrichtungen gibt es noch keinen Plan. Bis jetzt ging es immer nur um die Abschlussklassen. | ,Bildungseinrichtung geben Plan gehen immer abschlussklassen
1053176312,1053174769,2000116976186,693506,1.0,,"jep, die alte Normalität hat schon zu dem geführt, wo wir jetzt stehen. Seit Jahren haben Wissenschaftler, Virologen, Biologen davor gewarnt, dass wir uns in Bezug auf die Natur abnormal verhalten und das schon bald zu Konsequenzen gegen die Menschheit führen wird. Es würde mich äußerst wundern, wenn wir unsere Abnormalität aufgeben würden.",2020-04-20 12:14:37.627,False,True,"jep, die alte Normalität hat schon zu dem geführt, wo wir jetzt stehen. Seit Jahren haben Wissenschaftler, Virologen, Biologen davor gewarnt, dass wir uns in Bezug auf die Natur abnormal verhalten und das schon bald zu Konsequenzen gegen die Menschheit führen wird. Es würde mich äußerst wundern, wenn wir unsere Abnormalität aufgeben würden. | ",je alt Normalität schon führen stehen seit Jahr Wissenschaftler virologen Biologe davor warnen Bezug Natur abnormal verhalten schon bald Konsequenz Menschheit führen äußerst wundern Abnormalität aufgeben
1053178509,-1,2000116976186,564722,1.0,,"Welcher sonderbare Experte hat Basti bloß diesen Schwachsinn mit den Masken eingeredet? Die sind eigentlich eine total nutzlose Belastung und dienen einzig und allein dem Zweck, das niemand unkontrolliert in die Gegend hustet oder niest. Was eh nur relativ selten vorkommt.",2020-04-20 12:55:01.260,False,True,"Welcher sonderbare Experte hat Basti bloß diesen Schwachsinn mit den Masken eingeredet? Die sind eigentlich eine total nutzlose Belastung und dienen einzig und allein dem Zweck, das niemand unkontrolliert in die Gegend hustet oder niest. Was eh nur relativ selten vorkommt. | ",sonderbar Experte Basti bloß Schwachsinn Maske eingereden eigentlich total nutzlos Belastung dienen einzig allein Zweck niemand unkontrollieren gegend husten niest eh relativ selten vorkommen
1053180581,-1,2000116976186,554261,1.0,,"Fakt ist: Maskenpflicht in der Gastro wird sich bei Kunden nicht umsetzen lassen. Warum wird sie dann im Supermarkt so strikt vollzogen? Diese Widersprüche verwirren mich. Weil das Virus verbreitet sich eben auch, wenn man z.b. um 18 Uhr statt um 19 Uhr schließt. Da macht man sich doch selbst was vor, um das Gewissen zu beruhigen. Bei der Vorgangsweise sind bis zur Impfung eh alle infiziert. Auch beunruhigt mich der Satz über die Einschränkungen sehr - anscheinend gelten diese nur für ausgewählte Situationen, wie es eben halt gerade in den Kram passt.",2020-04-20 13:33:24.450,False,True,"Fakt ist: Maskenpflicht in der Gastro wird sich bei Kunden nicht umsetzen lassen. Warum wird sie dann im Supermarkt so strikt vollzogen? Diese Widersprüche verwirren mich. Weil das Virus verbreitet sich eben auch, wenn man z.b. um 18 Uhr statt um 19 Uhr schließt. Da macht man sich doch selbst was vor, um das Gewissen zu beruhigen. Bei der Vorgangsweise sind bis zur Impfung eh alle infiziert. Auch beunruhigt mich der Satz über die Einschränkungen sehr - anscheinend gelten diese nur für ausgewählte Situationen, wie es eben halt gerade in den Kram passt. | ",Fakt Maskenpflicht Gastro Kunde umsetzen lassen warum Supermarkt strikt vollziehen widersprüchen verwirren Virus verbreiten eben zb 18 Uhr statt 19 Uhr schließen machen gewiß beruhigen vorgangsweise Impfung eh infizieren beunruhigen Satz Einschränkung anscheinend gelten ausgewählt Situation eben halt gerade Kram passen
1053180994,-1,2000116976186,238502,1.0,,Das ist ja wieder ein Maskenspezialisten- und Hobby-Virolegen-Treffen hier.,2020-04-20 13:41:20.883,False,True,Das ist ja wieder ein Maskenspezialisten- und Hobby-Virolegen-Treffen hier. | ,ja maskenspezialisen Hobbyvirolegentreffen
1053181715,1053181002,2000116976186,152747,1.0,,Sind Sie Virologe? Auch unter den Wissenschaftern besteht keineswegs Konsens über das richtige Vorgehen.,2020-04-20 13:56:21.100,False,True,Sind Sie Virologe? Auch unter den Wissenschaftern besteht keineswegs Konsens über das richtige Vorgehen. | ,Virologe wissenschaftern bestehen keineswegs Konsens richtig vorgehen
1053183462,1053183191,2000116976186,175848,1.0,,Der hieß Curtis. Col. Kurtz war die Figur von Marlon Brando in Apocalypse Now.,2020-04-20 14:33:35.100,False,True,Der hieß Curtis. Col. Kurtz war die Figur von Marlon Brando in Apocalypse Now. | ,heißen Curti col Kurtz Figur Marlon Brando apocalypse now
1053188223,1053187920,2000116976186,677004,1.0,,und inwiefern sollten uns da die grünen Steigbügelhalter der Türkisen helfen?,2020-04-20 16:12:21.637,True,False,und inwiefern sollten uns da die grünen Steigbügelhalter der Türkisen helfen? | ,inwiefern sollen grüne Steigbügelhalter türkise helfen
1053641757,1053641658,2000117204747,569933,1.0,,"Bei mir wars gestern abend beim Spar arg - Bier ausverkauft, bis auf Stiegl Hell! Die Mitarbeiterinnen ham auch org fertig ausgschaut...",2020-04-30 06:45:02.923,False,True,"Bei mir wars gestern abend beim Spar arg - Bier ausverkauft, bis auf Stiegl Hell! Die Mitarbeiterinnen ham auch org fertig ausgschaut... | ",War gestern abend bei Spar arg Bier ausverkaufen stiegln hell Mitarbeiterinne ham or fertig ausgschauen
1053642363,-1,2000117204747,552504,1.0,,In Linz sieht es leider nicht besser aus und von Abstand halten in Geschäften sehe ich auch immer weniger.,2020-04-30 07:16:48.370,False,True,In Linz sieht es leider nicht besser aus und von Abstand halten in Geschäften sehe ich auch immer weniger. | ,Linz sehen leider gut Abstand_halten geschäften sehen immer weniger
1053642741,-1,2000117204747,39164,1.0,,"Interessant, in Bolivien kriegt man anscheinend differenzierte, „situationselastische“ Maßnahmen hin, aber bei uns wird weiterhin wie mit dem Rasenmäher alles gleichermaßen kurzgeschoren.",2020-04-30 07:31:25.967,False,True,"Interessant, in Bolivien kriegt man anscheinend differenzierte, „situationselastische“ Maßnahmen hin, aber bei uns wird weiterhin wie mit dem Rasenmäher alles gleichermaßen kurzgeschoren. | ",interessant Bolivie kriegen anscheinend differenziert Situationselastisch Maßnahme weiterhin Rasenmäher gleichermaßen Kurzgeschore
1053643057,1053642965,2000117204747,629980,1.0,,wieviel kriegst fuer deine Postings bezahlt?,2020-04-30 07:43:23.100,False,True,wieviel kriegst fuer deine Postings bezahlt? | ,wieviel Kriegst Fuer postings bezahlen
1053645304,1053641637,2000117204747,603868,1.0,,"Sind das doch eher die typischen Anti Kurzler hier mit über 200 Postings pro Tag, die in einer sonderbar dicken Blase leben und jedes Wort als Beweis der großen Verschwörung und angebliche Angstmache hergenommen wird.",2020-04-30 08:41:35.520,True,False,"Sind das doch eher die typischen Anti Kurzler hier mit über 200 Postings pro Tag, die in einer sonderbar dicken Blase leben und jedes Wort als Beweis der großen Verschwörung und angebliche Angstmache hergenommen wird. | ",eher typisch Anti Kurzler 200 postings pro Tag sonderbar Dick blasen leben Wort Beweis groß Verschwörung angeblich angstmach hergekommen
1053645902,-1,2000117204747,585694,1.0,,"Weil sich eh kein Schwanz mehr dran hält. Gestern war schon absoluter Normalbetrieb für die Meisten. Hoff ma mal, dass uns das nicht auf den Kopf fällt.",2020-04-30 08:55:15.510,False,True,"Weil sich eh kein Schwanz mehr dran hält. Gestern war schon absoluter Normalbetrieb für die Meisten. Hoff ma mal, dass uns das nicht auf den Kopf fällt. | ",eh Schwanz mehr dran halten gestern schon absolut normalbetreiben meister hoff ma mal Kopf fallen
1053645972,-1,2000117204747,692891,1.0,,"Was Verbote betrifft, alleine oder zu zweit ins Freie zu gehen, hat er vollkommen recht.",2020-04-30 08:57:08.707,True,False,"Was Verbote betrifft, alleine oder zu zweit ins Freie zu gehen, hat er vollkommen recht. | ",Verbot betreffen alleine zweit frei gehen vollkommen Recht
1053646236,1053646195,2000117204747,629980,1.0,,echt!? @Standard....koennts da live berichten??,2020-04-30 09:04:01.027,False,True,echt!? @Standard....koennts da live berichten?? | ,echt Standard Koennt live berichten
1053647220,1053646905,2000117204747,175848,1.0,,Vielleicht geht es den Teilnehmern ua auch darum das noch immer bestehende Grundrecht auf Versammlungsfreiheit zu nutzen und nicht kreative Wege zu finden um das Grundrecht nicht in Anspruch nehmen zu müssen? Wie in einem anderen Bericht im heutige Liveticker zu lesen waren offenbar gestern viele Leute in der Innenstadt unterwegs. Bummeln? Einkaufen? Arbeiten? Und eine Versammlung ist dann plötzlich das große Risiko?,2020-04-30 09:28:26.697,False,True,Vielleicht geht es den Teilnehmern ua auch darum das noch immer bestehende Grundrecht auf Versammlungsfreiheit zu nutzen und nicht kreative Wege zu finden um das Grundrecht nicht in Anspruch nehmen zu müssen? Wie in einem anderen Bericht im heutige Liveticker zu lesen waren offenbar gestern viele Leute in der Innenstadt unterwegs. Bummeln? Einkaufen? Arbeiten? Und eine Versammlung ist dann plötzlich das große Risiko? | ,vielleicht gehen Teilnehmer darum immer bestehend grundrecht Versammlungsfreiheit nutzen kreativ Weg finden grundrecht Anspruch nehmen müssen Bericht heutig Liveticker lesen offenbar gestern vieler Leute Innenstadt unterwegs bummeln einkaufen arbeiten Versammlung plötzlich groß Risiko
1053647984,1053647797,2000117204747,690398,1.0,Es gebe auch überhaupt keine...,"...nachvollziehbare wissenschaftliche Begründung dafür was man so hört uns liest. Problematisch ist, dass viele Kids praktisch symptomfrei sind - das macht die nächsten Wochen sehr, sehr spannend. Und das hätte aus meiner Sicht nicht sein müssen - sagt der Vater eines 15-jährigen Sohnes, der jetzt schon weiß dass bis zu den Ferien nix mehr passieren wird in den Schulen.",2020-04-30 09:45:13.710,False,True,"...nachvollziehbare wissenschaftliche Begründung dafür was man so hört uns liest. Problematisch ist, dass viele Kids praktisch symptomfrei sind - das macht die nächsten Wochen sehr, sehr spannend. Und das hätte aus meiner Sicht nicht sein müssen - sagt der Vater eines 15-jährigen Sohnes, der jetzt schon weiß dass bis zu den Ferien nix mehr passieren wird in den Schulen. | Es gebe auch überhaupt keine...",nachvollziehbar wissenschaftlich Begründung dafür hören lesen problematisch vieler Kids praktisch symptomfrei machen nächster_Woche spannend haben Sicht müssen sagen Vater 15jährig sohnes schon wissen Ferien nix mehr passieren schulen geben überhaupt
1053648485,1053648453,2000117204747,532054,1.0,,Weinen?,2020-04-30 09:55:10.507,False,True,Weinen? | ,wein
1053648599,1053648583,2000117204747,162659,1.0,,coronatracker.at ?,2020-04-30 09:57:30.640,False,True,coronatracker.at ? | ,Coronatrackerat
1053648660,1053648602,2000117204747,236279,1.0,,Was sollen wir dir abkaufen damit du aufhörst?,2020-04-30 09:58:34.130,True,False,Was sollen wir dir abkaufen damit du aufhörst? | ,sollen abkaufen aufhörsen
1053648678,1053648662,2000117204747,651510,1.0,,Warum so unfreundlich?,2020-04-30 09:58:49.913,True,False,Warum so unfreundlich? | ,warum unfreundlich
1053649337,-1,2000117204747,194263,1.0,,Das ist machbar. Es gibt glücklicherweise nur 2.095 Gemeinden in Österreich.,2020-04-30 10:12:36.423,False,True,Das ist machbar. Es gibt glücklicherweise nur 2.095 Gemeinden in Österreich. | ,machbar geben glücklicherweise 2095 Gemeinde Österreich
1053649952,1053649889,2000117204747,96580,1.0,Ich will den Stream!,Kabarett am Vormittag ist genau mein Ding!,2020-04-30 10:24:47.980,False,True,Kabarett am Vormittag ist genau mein Ding! | Ich will den Stream!,Kabarett Vormittag genau ding Stream
1053650690,1053650595,2000117204747,499569,1.0,,Hä?,2020-04-30 10:40:16.523,False,True,Hä? | ,hä
1053651736,-1,2000117204747,730991,1.0,,Kollateralnutzen,2020-04-30 11:00:25.757,False,True,Kollateralnutzen | ,Kollateralnutz
1053652509,1053652473,2000117204747,128236,1.0,,Compjutaführaschein hast des,2020-04-30 11:15:03.577,False,True,Compjutaführaschein hast des | ,Compjutaführaschein haben
1053653124,-1,2000117204747,112579,1.0,SCHRAMBÖCK 2? VERSION 2 IST NOCH NICHT READY!!!!!11111,"Dauert noch Jahrzehnte, bis dahin ist sie aus dem Amt.",2020-04-30 11:25:52.563,False,True,"Dauert noch Jahrzehnte, bis dahin ist sie aus dem Amt. | SCHRAMBÖCK 2? VERSION 2 IST NOCH NICHT READY!!!!!11111",dauern Jahrzehnt dahin Amt Schramböck Version 2 ready 11111
1053653307,-1,2000117204747,729749,1.0,,"Der habgierige Ö-Tourismus hat sich selbst in Ketten gelegt, das weinerliche Gejammer und die Hilferufe in Richtung Politik sind ein Zeichen deren Abgehobenheit. Wie wärs mal mit Verantwortung für euren piep übernehmen?",2020-04-30 11:28:54.337,False,True,"Der habgierige Ö-Tourismus hat sich selbst in Ketten gelegt, das weinerliche Gejammer und die Hilferufe in Richtung Politik sind ein Zeichen deren Abgehobenheit. Wie wärs mal mit Verantwortung für euren piep übernehmen? | ",habgierig Ötourismus Kette legen widerlich gejammer Hilferuf Richtung Politik Zeichen der Abgehobenheit ssin mal Verantwortung Piep übernehmen
1053654019,-1,2000117204747,736044,1.0,,Mit den zahlen habens die österreicher nicht so siehe pisa,2020-04-30 11:42:13.393,False,True,Mit den zahlen habens die österreicher nicht so siehe pisa | ,zahlen habens österreich sehen piss
1053654423,1053654369,2000117204747,676264,1.0,,Kluges Internet.,2020-04-30 11:49:18.327,False,True,Kluges Internet. | ,klug Internet
1053654651,-1,2000117204747,687242,1.0,,Jetzt erst einmal eine richtige Bratwurst mit ordentlich Tunke! Lecker!,2020-04-30 11:54:44.080,False,True,Jetzt erst einmal eine richtige Bratwurst mit ordentlich Tunke! Lecker! | ,erst richtig bratwurst ordentlich Tunke lecker
1053654986,-1,2000117204747,679687,1.0,,"Noch gesünder ist eine Distanz von 1,5 Metern.",2020-04-30 12:01:44.357,False,True,"Noch gesünder ist eine Distanz von 1,5 Metern. | ",gesünd Distanz 15 Meter
1053655355,-1,2000117204747,116864,1.0,,"Werde ich nach der Krise feststellen, wenn ich nach Kalksburg komme :D",2020-04-30 12:09:41.950,False,True,"Werde ich nach der Krise feststellen, wenn ich nach Kalksburg komme :D | ",Krise feststellen Kalksburg kommen lachen
1053655398,-1,2000117204747,106197,1.0,Für 8000 Grenzlandösterreicher bleibts gleich: keine Einreise,"Müsste schon dringend zur Apotheke und zur Post. Leider dürfen wir nicht nach Ö einreisen, bzw müssten vor Weg zur Apotheke 14 Tage in Quarantäne oder müssten Arztbestätigung vorlegen, die man auch nicht bekommt (habe nachgefragt, keine neue Patienten möglich).",2020-04-30 12:10:35.263,False,True,"Müsste schon dringend zur Apotheke und zur Post. Leider dürfen wir nicht nach Ö einreisen, bzw müssten vor Weg zur Apotheke 14 Tage in Quarantäne oder müssten Arztbestätigung vorlegen, die man auch nicht bekommt (habe nachgefragt, keine neue Patienten möglich). | Für 8000 Grenzlandösterreicher bleibts gleich: keine Einreise",müsste schon dringend Apotheke Post leider dürfen ö Einweisenn müssten Apotheke 14_Tag quarantäne müssten Arztbestätigung vorlegen bekommen nachfragen neu Patient miglich 8000 grenzlandisterreich bleiben gleich Einreise
1053655521,1053655499,2000117204747,685983,1.0,,Feine Klinge,2020-04-30 12:13:14.373,False,True,Feine Klinge | ,fein klingen
1053657840,-1,2000117204747,932,1.0,,"das 80.000e Posting widme ich Gstalti und seinen Sportkollegen, auf dass die CL-, Fußball- und anderweitige Sportticker bald wieder ihre Pforten öffnen",2020-04-30 12:52:41.040,False,True,"das 80.000e Posting widme ich Gstalti und seinen Sportkollegen, auf dass die CL-, Fußball- und anderweitige Sportticker bald wieder ihre Pforten öffnen | ",80000e Posting widmen gstalti Sportkollege cl Fußball anderweitig Sportticker bald pforen öffnen
1053660072,1053659507,2000117204747,119665,1.0,,*stellt sich auch an und schaut lieb*,2020-04-30 13:34:23.350,False,True,*stellt sich auch an und schaut lieb* | ,stellen schauen lieben
1053661178,-1,2000117204747,567725,1.0,,WHAT IS LOVE?,2020-04-30 13:55:07.950,True,False,WHAT IS LOVE? | ,what -- love
1053661908,1053661822,2000117204747,566294,1.0,,"die fpö hat generell schon oft auch recht mit ihrer kritik, nur ist halt das problem dass sie es in der selben situation nicht besser macht, eher noch viel schlimmer",2020-04-30 14:07:58.037,False,True,"die fpö hat generell schon oft auch recht mit ihrer kritik, nur ist halt das problem dass sie es in der selben situation nicht besser macht, eher noch viel schlimmer | ",fps generell schon oft Recht Kritik halt Problem selber Situation gut machen eher schlimm
1053661960,-1,2000117204747,653101,1.0,"die bisherigen Beschränkungen laufen mit heute aus, oder?","also solang nix neues in Kraft tritt, haben wir einfach überhaupt keine Anordnungen mehr...?",2020-04-30 14:09:15.997,False,True,"also solang nix neues in Kraft tritt, haben wir einfach überhaupt keine Anordnungen mehr...? | die bisherigen Beschränkungen laufen mit heute aus, oder?",solang nix neu Kraft treten einfach überhaupt anordnungen mehr bisherig Beschränkung laufen heute
1053662425,1053662379,2000117204747,640583,1.0,,ebent. Aber was zählen schon wissenschaftliche Standards.,2020-04-30 14:18:41.847,True,False,ebent. Aber was zählen schon wissenschaftliche Standards. | ,eben zählen schon wissenschaftlich Standard
1053662794,1053662505,2000117204747,227780,1.0,,"Ich meine so einen Satz in einer ""wissenschaftlichen Studie"" zu lesen mit ""Of note"" ""mostly""(wo wurde das in dieser Studie erhoben)  und ""does not imply"" ist ein echtes Armutszeugniss.",2020-04-30 14:26:48.610,True,False,"Ich meine so einen Satz in einer ""wissenschaftlichen Studie"" zu lesen mit ""Of note"" ""mostly""(wo wurde das in dieser Studie erhoben)  und ""does not imply"" ist ein echtes Armutszeugniss. | ",Satz wissenschaftlich Studie lesen -- Note mostly werden Studie erheben does not imply echt armutszeugniss
1053664111,-1,2000117204747,603405,1.0,,"Am 11.Mai hackelns dann so hart wie noch nie. Überlegts amal, wieviele Blattl die da vom Kalender reißen müssen!",2020-04-30 14:55:52.653,True,False,"Am 11.Mai hackelns dann so hart wie noch nie. Überlegts amal, wieviele Blattl die da vom Kalender reißen müssen! | ",11mai hacken hart nie überlegts mal wieviele Blattl Kalender reißen müssen
1053664525,-1,2000117204747,702706,1.0,Dr. Drosten- der Entdecker des Sars virus ?,"also das war doch so 2002 / 3 _ heute ist Hr. Drosten 48 Jahre alt, das heiss er hat das Virus schon mit  30 Jahren entdeckt ?  man sollte mal in der Biographie nachstöbern so wie bei Dr. Gutenberg...",2020-04-30 15:05:21.950,False,True,"also das war doch so 2002 / 3 _ heute ist Hr. Drosten 48 Jahre alt, das heiss er hat das Virus schon mit  30 Jahren entdeckt ?  man sollte mal in der Biographie nachstöbern so wie bei Dr. Gutenberg... | Dr. Drosten- der Entdecker des Sars virus ?",2002 3 _ heute hr drosen 48 Jahr alt heiss Virus schon 30 Jahr entdecken mal Biographie nachstöbern dr gutenberg dr drosen entdecker sar minus
1053664903,1053664864,2000117204747,246897,1.0,,die lufthansa aktie fällt. offenbar gibts für die keinen Geldregen.,2020-04-30 15:13:50.660,False,True,die lufthansa aktie fällt. offenbar gibts für die keinen Geldregen. | ,Lufthansa aktiv fallen offenbar gibts Geldrege
1053664921,1053664810,2000117204747,204798,1.0,,Apes?,2020-04-30 15:14:12.040,False,True,Apes? | ,Ape
1053666115,1053666075,2000117204747,679687,1.0,,Ich werde langsam echt sauer.,2020-04-30 15:41:14.927,False,True,Ich werde langsam echt sauer. | ,langsam echt sauer
1053666264,1053666199,2000117204747,105050,1.0,Und wo sind deine gepeerrevieten Papers in denen du die Schweinegrippe richtig,vorrausgesagt hast?!,2020-04-30 15:44:31.523,False,True,vorrausgesagt hast?! | Und wo sind deine gepeerrevieten Papers in denen du die Schweinegrippe richtig,voraussagen haben gepeerrevieen papers der Schweinegrippe richtig
1053667854,1053667809,2000117204747,552174,1.0,,Solange isolieren bist du keine Fälle mehr hast und niemanden reinlassen. Unmöglich bei uns.,2020-04-30 16:21:09.320,False,True,Solange isolieren bist du keine Fälle mehr hast und niemanden reinlassen. Unmöglich bei uns. | ,solange isolieren fälle mehr haben niemand reinlassen unmöglich
1053668443,1053668414,2000117204747,602300,1.0,,Du kriegst eine Resozialisierungsmaßnahme,2020-04-30 16:37:30.147,False,True,Du kriegst eine Resozialisierungsmaßnahme | ,Kriegst resozialisierungsmaßnahmen
1053668495,-1,2000117204747,601349,1.0,,Definiert und veröffentlicht die Risikogruppen und haben wir von heut auf morgen die nächsten 50.000 Arbeitslose...,2020-04-30 16:38:41.967,False,True,Definiert und veröffentlicht die Risikogruppen und haben wir von heut auf morgen die nächsten 50.000 Arbeitslose... | ,definieren veröffentlichen Risikogruppe heut morgen nächster 50000 arbeitslose
1053668609,-1,2000117204747,732040,1.0,,"Gemessen wurde allerdings nicht, wie viele Viren abgegeben wurden, sondern in welcher Konzentration sie in den Atemwegen vorzufinden waren.",2020-04-30 16:41:09.827,False,True,"Gemessen wurde allerdings nicht, wie viele Viren abgegeben wurden, sondern in welcher Konzentration sie in den Atemwegen vorzufinden waren. | ",messen werden allerdings vieler viren abgeben werden Konzentration Atemwegen vorfinden
1053668618,-1,2000117204747,199480,1.0,"In den vergangenen drei Tagen gab es einmal null, einmal zwei und einmal drei neue Fälle ...","Verdammt, exponentielles Wachstum, alle werden sterben ...",2020-04-30 16:41:22.030,True,False,"Verdammt, exponentielles Wachstum, alle werden sterben ... | In den vergangenen drei Tagen gab es einmal null, einmal zwei und einmal drei neue Fälle ...",verdammen exponentiell Wachstum sterben vergangen drei Tag geben null zwei drei neu fälle
1053669734,1053669695,2000117204747,17465,1.0,,"„The potential vaccine entered Phase I clinical trials last week to study safety and efficacy in healthy volunteers aged 18 to 55 years, across five trial centres in Southern England. Data from the Phase I trial could be available next month. Advancement to late-stage trials should take place by the middle of this year.“",2020-04-30 17:09:16.510,False,True,"„The potential vaccine entered Phase I clinical trials last week to study safety and efficacy in healthy volunteers aged 18 to 55 years, across five trial centres in Southern England. Data from the Phase I trial could be available next month. Advancement to late-stage trials should take place by the middle of this year.“ | ",-- potentiell Vaccin unterer Phase i clinical Totals Last Weck to stur safe -- Efficacy healthyn Volunteers 18 to 55 years across five total cents Souther England data from -- Phase i total could be available next Montag Advancement to Latestage Totals should Take place by -- Milde -- this years
